EmployeeID,Skill,ProficiencyLevel,LastAssessed
1729,SQL,Beginner,2026-03-15
1729,Python,Advanced,2026-03-15
1729,Statistics,Intermediate,2026-03-15
1729,Excel,Beginner,2026-03-15
1729,Data Visualization,Intermediate,2026-03-15
1731,Account Management,Intermediate,2026-03-15
1731,MLOps,Intermediate,2026-03-15
1731,Statistics,Intermediate,2026-03-15
1731,B2B Sales,Advanced,2026-03-15
1731,Market Analysis,Intermediate,2026-03-15
1731,Communication,Beginner,2026-03-15
1732,Account Management,Intermediate,2026-03-15
1732,Negotiation,Beginner,2026-03-15
1732,CRM,Beginner,2026-03-15
1732,AWS,Beginner,2026-03-15
1732,Excel,Advanced,2026-03-15
1732,B2B Sales,Intermediate,2026-03-15
1732,Market Analysis,Intermediate,2026-03-15
1732,Communication,Advanced,2026-03-15
1733,Account Management,Intermediate,2026-03-15
1733,SQL,Advanced,2026-03-15
1733,CRM,Beginner,2026-03-15
1733,AWS,Intermediate,2026-03-15
1733,B2B Sales,Intermediate,2026-03-15
1734,Account Management,Intermediate,2026-03-15
1734,MLOps,Intermediate,2026-03-15
1734,Excel,Intermediate,2026-03-15
1734,B2B Sales,Advanced,2026-03-15
1734,Market Analysis,Intermediate,2026-03-15
1734,Communication,Intermediate,2026-03-15
1735,Git,Intermediate,2026-03-15
1735,Python,Beginner,2026-03-15
1735,SQL,Beginner,2026-03-15
1735,Communication,Intermediate,2026-03-15
1736,Supply Chain,Intermediate,2026-03-15
1736,Lean Manufacturing,Intermediate,2026-03-15
1736,Six Sigma,Beginner,2026-03-15
1736,Plant Management,Intermediate,2026-03-15
1736,Git,Beginner,2026-03-15
1736,Budgeting,Intermediate,2026-03-15
1737,PowerBI,Intermediate,2026-03-15
1737,SQL,Intermediate,2026-03-15
1737,Python,Intermediate,2026-03-15
1737,Excel,Intermediate,2026-03-15
1737,Git,Intermediate,2026-03-15
1737,Communication,Intermediate,2026-03-15
1739,Negotiation,Advanced,2026-03-15
1739,CRM,Intermediate,2026-03-15
1739,Excel,Intermediate,2026-03-15
1739,B2B Sales,Advanced,2026-03-15
1739,Market Analysis,Beginner,2026-03-15
1739,Communication,Advanced,2026-03-15
1740,Git,Intermediate,2026-03-15
1740,PowerBI,Intermediate,2026-03-15
1740,Python,Advanced,2026-03-15
1744,PowerBI,Beginner,2026-03-15
1744,Data Analysis,Advanced,2026-03-15
1744,SQL,Intermediate,2026-03-15
1744,Python,Advanced,2026-03-15
1744,Git,Beginner,2026-03-15
1745,MLOps,Beginner,2026-03-15
1745,SQL,Intermediate,2026-03-15
1745,Deep Learning,Intermediate,2026-03-15
1745,Machine Learning,Beginner,2026-03-15
1746,PowerBI,Intermediate,2026-03-15
1746,Python,Intermediate,2026-03-15
1746,SQL,Intermediate,2026-03-15
1746,Statistics,Advanced,2026-03-15
1746,Excel,Beginner,2026-03-15
1746,Git,Intermediate,2026-03-15
1747,PowerBI,Intermediate,2026-03-15
1747,SQL,Intermediate,2026-03-15
1747,Python,Intermediate,2026-03-15
1747,Excel,Intermediate,2026-03-15
1747,Git,Beginner,2026-03-15
1749,Negotiation,Beginner,2026-03-15
1749,Python,Intermediate,2026-03-15
1749,CRM,Intermediate,2026-03-15
1749,AWS,Intermediate,2026-03-15
1749,B2B Sales,Intermediate,2026-03-15
1749,Market Analysis,Beginner,2026-03-15
1749,Communication,Intermediate,2026-03-15
1751,Deep Learning,Intermediate,2026-03-15
1751,Machine Learning,Advanced,2026-03-15
1751,SQL,Intermediate,2026-03-15
1751,Python,Beginner,2026-03-15
1751,Docker,Beginner,2026-03-15
1751,Statistics,Beginner,2026-03-15
1751,Data Visualization,Intermediate,2026-03-15
1752,Git,Advanced,2026-03-15
1752,PowerBI,Intermediate,2026-03-15
1752,AWS,Intermediate,2026-03-15
1752,Excel,Advanced,2026-03-15
1753,SQL,Intermediate,2026-03-15
1753,Python,Beginner,2026-03-15
1753,Excel,Beginner,2026-03-15
1753,Git,Beginner,2026-03-15
1753,Communication,Beginner,2026-03-15
1754,B2B Sales,Beginner,2026-03-15
1754,Market Analysis,Advanced,2026-03-15
1754,SQL,Intermediate,2026-03-15
1754,Account Management,Beginner,2026-03-15
1755,Deep Learning,Advanced,2026-03-15
1755,Machine Learning,Intermediate,2026-03-15
1755,MLOps,Intermediate,2026-03-15
1755,Python,Beginner,2026-03-15
1755,SQL,Intermediate,2026-03-15
1755,Docker,Intermediate,2026-03-15
1755,Statistics,Beginner,2026-03-15
1755,Data Visualization,Intermediate,2026-03-15
1756,Account Management,Beginner,2026-03-15
1756,Negotiation,Intermediate,2026-03-15
1756,Data Analysis,Beginner,2026-03-15
1756,SQL,Intermediate,2026-03-15
1756,Market Analysis,Intermediate,2026-03-15
1756,Communication,Beginner,2026-03-15
1757,PowerBI,Intermediate,2026-03-15
1757,Account Management,Intermediate,2026-03-15
1757,Negotiation,Beginner,2026-03-15
1757,CRM,Advanced,2026-03-15
1757,Excel,Intermediate,2026-03-15
1757,B2B Sales,Intermediate,2026-03-15
1757,Market Analysis,Advanced,2026-03-15
1757,Communication,Intermediate,2026-03-15
1758,PowerBI,Intermediate,2026-03-15
1758,Data Analysis,Intermediate,2026-03-15
1758,CRM,Intermediate,2026-03-15
1758,Market Analysis,Advanced,2026-03-15
1758,Communication,Intermediate,2026-03-15
1760,Python,Intermediate,2026-03-15
1760,SQL,Beginner,2026-03-15
1760,Docker,Advanced,2026-03-15
1760,Excel,Intermediate,2026-03-15
1761,Negotiation,Beginner,2026-03-15
1761,CRM,Beginner,2026-03-15
1761,B2B Sales,Intermediate,2026-03-15
1761,Git,Intermediate,2026-03-15
1761,Market Analysis,Advanced,2026-03-15
1761,Communication,Intermediate,2026-03-15
1762,PowerBI,Beginner,2026-03-15
1762,Deep Learning,Intermediate,2026-03-15
1762,SQL,Intermediate,2026-03-15
1762,Statistics,Intermediate,2026-03-15
1762,Communication,Intermediate,2026-03-15
1763,PowerBI,Beginner,2026-03-15
1763,Data Analysis,Advanced,2026-03-15
1763,SQL,Intermediate,2026-03-15
1763,Statistics,Beginner,2026-03-15
1763,Excel,Intermediate,2026-03-15
1763,Git,Advanced,2026-03-15
1764,Machine Learning,Intermediate,2026-03-15
1764,Python,Intermediate,2026-03-15
1764,Statistics,Advanced,2026-03-15
1764,AWS,Intermediate,2026-03-15
1764,Data Visualization,Intermediate,2026-03-15
1766,PowerBI,Intermediate,2026-03-15
1766,Data Analysis,Intermediate,2026-03-15
1766,Python,Intermediate,2026-03-15
1766,SQL,Intermediate,2026-03-15
1766,Excel,Intermediate,2026-03-15
1766,Git,Beginner,2026-03-15
1767,Deep Learning,Intermediate,2026-03-15
1767,Machine Learning,Intermediate,2026-03-15
1767,SQL,Intermediate,2026-03-15
1767,Python,Advanced,2026-03-15
1767,Statistics,Beginner,2026-03-15
1768,Data Analysis,Intermediate,2026-03-15
1768,Git,Advanced,2026-03-15
1768,Python,Advanced,2026-03-15
1768,Excel,Intermediate,2026-03-15
1770,Git,Advanced,2026-03-15
1770,PowerBI,Intermediate,2026-03-15
1770,Python,Intermediate,2026-03-15
1770,Communication,Beginner,2026-03-15
1771,Deep Learning,Intermediate,2026-03-15
1771,MLOps,Beginner,2026-03-15
1771,Machine Learning,Intermediate,2026-03-15
1771,Python,Intermediate,2026-03-15
1771,Communication,Advanced,2026-03-15
1771,Data Visualization,Beginner,2026-03-15
1772,Git,Beginner,2026-03-15
1772,PowerBI,Intermediate,2026-03-15
1772,Python,Advanced,2026-03-15
1772,Excel,Advanced,2026-03-15
1774,Account Management,Intermediate,2026-03-15
1774,MLOps,Intermediate,2026-03-15
1774,Negotiation,Intermediate,2026-03-15
1774,CRM,Intermediate,2026-03-15
1774,B2B Sales,Beginner,2026-03-15
1774,Communication,Intermediate,2026-03-15
1775,Supply Chain,Advanced,2026-03-15
1775,MLOps,Intermediate,2026-03-15
1775,Lean Manufacturing,Advanced,2026-03-15
1775,Six Sigma,Intermediate,2026-03-15
1775,Git,Intermediate,2026-03-15
1775,Budgeting,Beginner,2026-03-15
1778,PowerBI,Advanced,2026-03-15
1778,Python,Beginner,2026-03-15
1778,SQL,Intermediate,2026-03-15
1778,Excel,Intermediate,2026-03-15
1778,Git,Beginner,2026-03-15
1779,Account Management,Intermediate,2026-03-15
1779,Negotiation,Intermediate,2026-03-15
1779,Python,Intermediate,2026-03-15
1779,CRM,Advanced,2026-03-15
1779,Docker,Beginner,2026-03-15
1779,B2B Sales,Advanced,2026-03-15
1779,Market Analysis,Intermediate,2026-03-15
1779,Communication,Advanced,2026-03-15
1780,MLOps,Beginner,2026-03-15
1780,Python,Advanced,2026-03-15
1780,SQL,Advanced,2026-03-15
1780,AWS,Intermediate,2026-03-15
1780,Excel,Intermediate,2026-03-15
1782,PowerBI,Intermediate,2026-03-15
1782,Python,Beginner,2026-03-15
1782,Statistics,Intermediate,2026-03-15
1782,Excel,Advanced,2026-03-15
1782,Git,Intermediate,2026-03-15
1782,Communication,Intermediate,2026-03-15
1783,Git,Intermediate,2026-03-15
1783,PowerBI,Intermediate,2026-03-15
1783,Python,Intermediate,2026-03-15
1783,SQL,Intermediate,2026-03-15
1784,Account Management,Advanced,2026-03-15
1784,Negotiation,Intermediate,2026-03-15
1784,Data Analysis,Intermediate,2026-03-15
1784,CRM,Intermediate,2026-03-15
1784,B2B Sales,Beginner,2026-03-15
1784,Git,Beginner,2026-03-15
1784,Market Analysis,Advanced,2026-03-15
1784,Communication,Advanced,2026-03-15
1786,MLOps,Intermediate,2026-03-15
1786,SQL,Beginner,2026-03-15
1786,Python,Intermediate,2026-03-15
1786,Excel,Advanced,2026-03-15
1786,Git,Advanced,2026-03-15
1787,PowerBI,Intermediate,2026-03-15
1787,Account Management,Beginner,2026-03-15
1787,CRM,Intermediate,2026-03-15
1787,B2B Sales,Advanced,2026-03-15
1787,Communication,Intermediate,2026-03-15
1789,PowerBI,Intermediate,2026-03-15
1789,SQL,Intermediate,2026-03-15
1789,Python,Beginner,2026-03-15
1789,AWS,Intermediate,2026-03-15
1789,Excel,Intermediate,2026-03-15
1789,Git,Intermediate,2026-03-15
1790,Git,Beginner,2026-03-15
1790,Python,Advanced,2026-03-15
1790,PowerBI,Intermediate,2026-03-15
1790,Statistics,Intermediate,2026-03-15
1792,Deep Learning,Advanced,2026-03-15
1792,Data Analysis,Intermediate,2026-03-15
1792,SQL,Intermediate,2026-03-15
1792,Statistics,Advanced,2026-03-15
1792,Excel,Intermediate,2026-03-15
1792,Data Visualization,Intermediate,2026-03-15
1794,Python,Intermediate,2026-03-15
1794,PowerBI,Intermediate,2026-03-15
1794,SQL,Intermediate,2026-03-15
1794,Docker,Intermediate,2026-03-15
1797,PowerBI,Beginner,2026-03-15
1797,Account Management,Intermediate,2026-03-15
1797,Negotiation,Beginner,2026-03-15
1797,CRM,Intermediate,2026-03-15
1797,B2B Sales,Advanced,2026-03-15
1797,Market Analysis,Beginner,2026-03-15
1797,Communication,Intermediate,2026-03-15
1798,Python,Intermediate,2026-03-15
1798,SQL,Intermediate,2026-03-15
1798,Machine Learning,Intermediate,2026-03-15
1798,Statistics,Intermediate,2026-03-15
1799,Deep Learning,Advanced,2026-03-15
1799,Machine Learning,Beginner,2026-03-15
1799,SQL,Intermediate,2026-03-15
1799,Python,Intermediate,2026-03-15
1799,Statistics,Intermediate,2026-03-15
1799,Excel,Intermediate,2026-03-15
1799,Data Visualization,Advanced,2026-03-15
1800,PowerBI,Advanced,2026-03-15
1800,Python,Beginner,2026-03-15
1800,Docker,Beginner,2026-03-15
1800,Excel,Beginner,2026-03-15
1800,Git,Intermediate,2026-03-15
1801,Account Management,Advanced,2026-03-15
1801,Docker,Advanced,2026-03-15
1801,B2B Sales,Intermediate,2026-03-15
1801,Market Analysis,Intermediate,2026-03-15
1801,Communication,Intermediate,2026-03-15
1802,PowerBI,Intermediate,2026-03-15
1802,MLOps,Intermediate,2026-03-15
1802,Data Analysis,Beginner,2026-03-15
1802,Python,Advanced,2026-03-15
1802,Excel,Advanced,2026-03-15
1803,Python,Advanced,2026-03-15
1803,PowerBI,Intermediate,2026-03-15
1803,Excel,Advanced,2026-03-15
1804,Supply Chain,Intermediate,2026-03-15
1804,Lean Manufacturing,Beginner,2026-03-15
1804,Six Sigma,Intermediate,2026-03-15
1804,AWS,Intermediate,2026-03-15
1804,Plant Management,Intermediate,2026-03-15
1804,Git,Intermediate,2026-03-15
1804,Budgeting,Beginner,2026-03-15
1805,SQL,Intermediate,2026-03-15
1805,Git,Intermediate,2026-03-15
1805,PowerBI,Intermediate,2026-03-15
1805,AWS,Advanced,2026-03-15
1807,Git,Intermediate,2026-03-15
1807,PowerBI,Beginner,2026-03-15
1807,SQL,Intermediate,2026-03-15
1807,AWS,Intermediate,2026-03-15
1809,Plant Management,Beginner,2026-03-15
1809,Lean Manufacturing,Intermediate,2026-03-15
1809,Git,Intermediate,2026-03-15
1809,Six Sigma,Intermediate,2026-03-15
1812,Account Management,Intermediate,2026-03-15
1812,Negotiation,Intermediate,2026-03-15
1812,CRM,Beginner,2026-03-15
1812,AWS,Beginner,2026-03-15
1812,B2B Sales,Beginner,2026-03-15
1812,Market Analysis,Beginner,2026-03-15
1812,Communication,Intermediate,2026-03-15
1813,Deep Learning,Intermediate,2026-03-15
1813,SQL,Beginner,2026-03-15
1813,Python,Intermediate,2026-03-15
1813,Statistics,Intermediate,2026-03-15
1813,Data Visualization,Intermediate,2026-03-15
1814,Data Analysis,Intermediate,2026-03-15
1814,Python,Intermediate,2026-03-15
1814,Statistics,Advanced,2026-03-15
1814,Excel,Intermediate,2026-03-15
1814,Git,Intermediate,2026-03-15
1815,Negotiation,Beginner,2026-03-15
1815,CRM,Beginner,2026-03-15
1815,Excel,Intermediate,2026-03-15
1815,B2B Sales,Intermediate,2026-03-15
1815,Market Analysis,Beginner,2026-03-15
1815,Communication,Intermediate,2026-03-15
1816,MLOps,Advanced,2026-03-15
1816,Lean Manufacturing,Beginner,2026-03-15
1816,Data Analysis,Intermediate,2026-03-15
1816,Six Sigma,Beginner,2026-03-15
1816,Plant Management,Intermediate,2026-03-15
1816,Budgeting,Advanced,2026-03-15
1818,Git,Intermediate,2026-03-15
1818,PowerBI,Advanced,2026-03-15
1818,SQL,Intermediate,2026-03-15
1818,Excel,Advanced,2026-03-15
1821,SQL,Beginner,2026-03-15
1821,PowerBI,Intermediate,2026-03-15
1821,MLOps,Intermediate,2026-03-15
1821,Excel,Intermediate,2026-03-15
1822,PowerBI,Intermediate,2026-03-15
1822,Python,Advanced,2026-03-15
1822,SQL,Advanced,2026-03-15
1822,Excel,Advanced,2026-03-15
1822,Git,Intermediate,2026-03-15
1823,PowerBI,Intermediate,2026-03-15
1823,Negotiation,Beginner,2026-03-15
1823,CRM,Intermediate,2026-03-15
1823,B2B Sales,Intermediate,2026-03-15
1823,Market Analysis,Intermediate,2026-03-15
1823,Communication,Intermediate,2026-03-15
1824,PowerBI,Advanced,2026-03-15
1824,SQL,Intermediate,2026-03-15
1824,Statistics,Intermediate,2026-03-15
1824,Excel,Intermediate,2026-03-15
1824,Git,Intermediate,2026-03-15
1826,Python,Beginner,2026-03-15
1826,SQL,Beginner,2026-03-15
1826,Docker,Intermediate,2026-03-15
1826,Excel,Intermediate,2026-03-15
1826,Git,Intermediate,2026-03-15
1827,Lean Manufacturing,Intermediate,2026-03-15
1827,Python,Advanced,2026-03-15
1827,Six Sigma,Beginner,2026-03-15
1827,Docker,Beginner,2026-03-15
1827,Budgeting,Advanced,2026-03-15
1829,Git,Beginner,2026-03-15
1829,PowerBI,Intermediate,2026-03-15
1829,AWS,Beginner,2026-03-15
1829,Excel,Advanced,2026-03-15
1830,Deep Learning,Advanced,2026-03-15
1830,Machine Learning,Intermediate,2026-03-15
1830,SQL,Intermediate,2026-03-15
1830,Python,Intermediate,2026-03-15
1830,Statistics,Intermediate,2026-03-15
1830,AWS,Beginner,2026-03-15
1830,Data Visualization,Intermediate,2026-03-15
1833,Communication,Advanced,2026-03-15
1833,Docker,Intermediate,2026-03-15
1833,CRM,Intermediate,2026-03-15
1833,Negotiation,Intermediate,2026-03-15
1834,Python,Intermediate,2026-03-15
1834,Excel,Beginner,2026-03-15
1834,Statistics,Intermediate,2026-03-15
1834,Deep Learning,Intermediate,2026-03-15
1835,PowerBI,Intermediate,2026-03-15
1835,SQL,Intermediate,2026-03-15
1835,Python,Advanced,2026-03-15
1835,Statistics,Intermediate,2026-03-15
1835,Excel,Intermediate,2026-03-15
1835,Git,Intermediate,2026-03-15
1836,PowerBI,Beginner,2026-03-15
1836,Account Management,Intermediate,2026-03-15
1836,Negotiation,Intermediate,2026-03-15
1836,CRM,Advanced,2026-03-15
1836,B2B Sales,Intermediate,2026-03-15
1836,Market Analysis,Beginner,2026-03-15
1836,Communication,Intermediate,2026-03-15
1837,PowerBI,Intermediate,2026-03-15
1837,MLOps,Intermediate,2026-03-15
1837,SQL,Advanced,2026-03-15
1837,Python,Advanced,2026-03-15
1837,Git,Intermediate,2026-03-15
1839,Deep Learning,Advanced,2026-03-15
1839,Machine Learning,Intermediate,2026-03-15
1839,Python,Advanced,2026-03-15
1839,SQL,Advanced,2026-03-15
1839,AWS,Advanced,2026-03-15
1839,Data Visualization,Advanced,2026-03-15
1842,Python,Intermediate,2026-03-15
1842,PowerBI,Advanced,2026-03-15
1842,AWS,Intermediate,2026-03-15
1842,Excel,Advanced,2026-03-15
1844,PowerBI,Intermediate,2026-03-15
1844,SQL,Intermediate,2026-03-15
1844,Python,Beginner,2026-03-15
1844,Statistics,Advanced,2026-03-15
1844,Excel,Intermediate,2026-03-15
1845,PowerBI,Advanced,2026-03-15
1845,Account Management,Beginner,2026-03-15
1845,MLOps,Advanced,2026-03-15
1845,Negotiation,Intermediate,2026-03-15
1845,CRM,Advanced,2026-03-15
1845,B2B Sales,Intermediate,2026-03-15
1845,Communication,Beginner,2026-03-15
1847,Machine Learning,Intermediate,2026-03-15
1847,SQL,Intermediate,2026-03-15
1847,Docker,Intermediate,2026-03-15
1847,Statistics,Beginner,2026-03-15
1847,Excel,Intermediate,2026-03-15
1847,Data Visualization,Intermediate,2026-03-15
1849,Account Management,Intermediate,2026-03-15
1849,MLOps,Beginner,2026-03-15
1849,Negotiation,Intermediate,2026-03-15
1849,CRM,Intermediate,2026-03-15
1849,Excel,Intermediate,2026-03-15
1849,B2B Sales,Intermediate,2026-03-15
1849,Market Analysis,Intermediate,2026-03-15
1849,Communication,Advanced,2026-03-15
1850,PowerBI,Advanced,2026-03-15
1850,SQL,Advanced,2026-03-15
1850,Python,Intermediate,2026-03-15
1850,Statistics,Advanced,2026-03-15
1850,Excel,Intermediate,2026-03-15
1850,Git,Intermediate,2026-03-15
1852,PowerBI,Intermediate,2026-03-15
1852,SQL,Advanced,2026-03-15
1852,Python,Intermediate,2026-03-15
1852,Statistics,Advanced,2026-03-15
1852,Excel,Intermediate,2026-03-15
1852,Git,Intermediate,2026-03-15
1853,Account Management,Beginner,2026-03-15
1853,Negotiation,Advanced,2026-03-15
1853,SQL,Intermediate,2026-03-15
1853,CRM,Intermediate,2026-03-15
1853,B2B Sales,Beginner,2026-03-15
1853,Market Analysis,Intermediate,2026-03-15
1853,Communication,Intermediate,2026-03-15
1854,Deep Learning,Beginner,2026-03-15
1854,Machine Learning,Intermediate,2026-03-15
1854,SQL,Intermediate,2026-03-15
1854,Python,Intermediate,2026-03-15
1854,Statistics,Intermediate,2026-03-15
1856,Python,Beginner,2026-03-15
1856,SQL,Intermediate,2026-03-15
1856,Statistics,Advanced,2026-03-15
1856,Excel,Beginner,2026-03-15
1856,Git,Beginner,2026-03-15
1857,Supply Chain,Beginner,2026-03-15
1857,Lean Manufacturing,Advanced,2026-03-15
1857,Data Analysis,Intermediate,2026-03-15
1857,Six Sigma,Intermediate,2026-03-15
1857,AWS,Intermediate,2026-03-15
1857,Plant Management,Beginner,2026-03-15
1857,Budgeting,Advanced,2026-03-15
1858,PowerBI,Intermediate,2026-03-15
1858,SQL,Intermediate,2026-03-15
1858,Python,Intermediate,2026-03-15
1858,Excel,Beginner,2026-03-15
1858,Git,Advanced,2026-03-15
1858,Communication,Intermediate,2026-03-15
1859,SQL,Intermediate,2026-03-15
1859,Git,Intermediate,2026-03-15
1859,PowerBI,Intermediate,2026-03-15
1859,Excel,Intermediate,2026-03-15
1860,PowerBI,Intermediate,2026-03-15
1860,SQL,Intermediate,2026-03-15
1860,Python,Advanced,2026-03-15
1860,Docker,Intermediate,2026-03-15
1860,Excel,Intermediate,2026-03-15
1862,Negotiation,Intermediate,2026-03-15
1862,SQL,Intermediate,2026-03-15
1862,CRM,Advanced,2026-03-15
1862,Excel,Intermediate,2026-03-15
1862,B2B Sales,Intermediate,2026-03-15
1862,Market Analysis,Advanced,2026-03-15
1863,MLOps,Intermediate,2026-03-15
1863,Communication,Intermediate,2026-03-15
1863,Market Analysis,Beginner,2026-03-15
1863,CRM,Intermediate,2026-03-15
1864,PowerBI,Beginner,2026-03-15
1864,Data Analysis,Intermediate,2026-03-15
1864,Python,Intermediate,2026-03-15
1864,Statistics,Beginner,2026-03-15
1864,Excel,Beginner,2026-03-15
1864,Git,Advanced,2026-03-15
1865,PowerBI,Beginner,2026-03-15
1865,MLOps,Intermediate,2026-03-15
1865,SQL,Intermediate,2026-03-15
1865,Excel,Intermediate,2026-03-15
1865,Git,Intermediate,2026-03-15
1866,Python,Advanced,2026-03-15
1866,PowerBI,Intermediate,2026-03-15
1866,SQL,Beginner,2026-03-15
1866,Excel,Beginner,2026-03-15
1867,Git,Intermediate,2026-03-15
1867,Python,Intermediate,2026-03-15
1867,PowerBI,Intermediate,2026-03-15
1867,Docker,Beginner,2026-03-15
1868,Deep Learning,Intermediate,2026-03-15
1868,Machine Learning,Beginner,2026-03-15
1868,PowerBI,Intermediate,2026-03-15
1868,SQL,Intermediate,2026-03-15
1868,Python,Intermediate,2026-03-15
1868,Statistics,Beginner,2026-03-15
1868,Git,Advanced,2026-03-15
1868,Data Visualization,Intermediate,2026-03-15
1869,Account Management,Beginner,2026-03-15
1869,MLOps,Intermediate,2026-03-15
1869,Negotiation,Intermediate,2026-03-15
1869,Data Analysis,Beginner,2026-03-15
1869,Market Analysis,Intermediate,2026-03-15
1869,Communication,Beginner,2026-03-15
1870,Deep Learning,Beginner,2026-03-15
1870,SQL,Intermediate,2026-03-15
1870,Python,Beginner,2026-03-15
1870,AWS,Beginner,2026-03-15
1870,Data Visualization,Intermediate,2026-03-15
1871,Deep Learning,Intermediate,2026-03-15
1871,Machine Learning,Intermediate,2026-03-15
1871,Python,Beginner,2026-03-15
1871,SQL,Advanced,2026-03-15
1871,Statistics,Intermediate,2026-03-15
1871,Data Visualization,Intermediate,2026-03-15
1873,Deep Learning,Intermediate,2026-03-15
1873,Machine Learning,Intermediate,2026-03-15
1873,MLOps,Intermediate,2026-03-15
1873,Data Analysis,Beginner,2026-03-15
1873,Python,Intermediate,2026-03-15
1873,SQL,Beginner,2026-03-15
1873,Statistics,Intermediate,2026-03-15
1873,Data Visualization,Intermediate,2026-03-15
1875,Python,Beginner,2026-03-15
1875,AWS,Beginner,2026-03-15
1875,Excel,Intermediate,2026-03-15
1875,Git,Beginner,2026-03-15
1875,Communication,Beginner,2026-03-15
1876,PowerBI,Intermediate,2026-03-15
1876,SQL,Advanced,2026-03-15
1876,Python,Advanced,2026-03-15
1876,AWS,Intermediate,2026-03-15
1876,Excel,Intermediate,2026-03-15
1876,Git,Beginner,2026-03-15
1878,Deep Learning,Intermediate,2026-03-15
1878,Machine Learning,Intermediate,2026-03-15
1878,SQL,Beginner,2026-03-15
1878,Python,Beginner,2026-03-15
1878,Statistics,Intermediate,2026-03-15
1880,Account Management,Intermediate,2026-03-15
1880,Negotiation,Intermediate,2026-03-15
1880,Data Analysis,Beginner,2026-03-15
1880,B2B Sales,Advanced,2026-03-15
1880,Market Analysis,Intermediate,2026-03-15
1880,Communication,Intermediate,2026-03-15
1881,PowerBI,Beginner,2026-03-15
1881,SQL,Advanced,2026-03-15
1881,Excel,Advanced,2026-03-15
1881,Git,Intermediate,2026-03-15
1881,Communication,Advanced,2026-03-15
1882,PowerBI,Advanced,2026-03-15
1882,Account Management,Intermediate,2026-03-15
1882,Negotiation,Intermediate,2026-03-15
1882,CRM,Intermediate,2026-03-15
1882,B2B Sales,Advanced,2026-03-15
1882,Market Analysis,Intermediate,2026-03-15
1882,Communication,Beginner,2026-03-15
1883,Git,Intermediate,2026-03-15
1883,SQL,Beginner,2026-03-15
1883,Statistics,Intermediate,2026-03-15
1883,Excel,Intermediate,2026-03-15
1885,PowerBI,Beginner,2026-03-15
1885,Machine Learning,Intermediate,2026-03-15
1885,SQL,Beginner,2026-03-15
1885,Statistics,Intermediate,2026-03-15
1885,Excel,Intermediate,2026-03-15
1886,Plant Management,Intermediate,2026-03-15
1886,Lean Manufacturing,Intermediate,2026-03-15
1886,Budgeting,Intermediate,2026-03-15
1886,Excel,Intermediate,2026-03-15
1888,Supply Chain,Advanced,2026-03-15
1888,Lean Manufacturing,Beginner,2026-03-15
1888,Six Sigma,Intermediate,2026-03-15
1888,AWS,Beginner,2026-03-15
1888,Plant Management,Intermediate,2026-03-15
1888,Budgeting,Intermediate,2026-03-15
1890,PowerBI,Advanced,2026-03-15
1890,SQL,Advanced,2026-03-15
1890,Python,Beginner,2026-03-15
1890,AWS,Intermediate,2026-03-15
1890,Excel,Beginner,2026-03-15
1890,Git,Advanced,2026-03-15
1892,SQL,Intermediate,2026-03-15
1892,Python,Advanced,2026-03-15
1892,PowerBI,Intermediate,2026-03-15
1892,Docker,Advanced,2026-03-15
1893,Deep Learning,Intermediate,2026-03-15
1893,Machine Learning,Beginner,2026-03-15
1893,SQL,Intermediate,2026-03-15
1893,Statistics,Intermediate,2026-03-15
1893,Excel,Beginner,2026-03-15
1893,AWS,Intermediate,2026-03-15
1893,Data Visualization,Intermediate,2026-03-15
1898,PowerBI,Beginner,2026-03-15
1898,Account Management,Intermediate,2026-03-15
1898,Negotiation,Beginner,2026-03-15
1898,Python,Intermediate,2026-03-15
1898,CRM,Intermediate,2026-03-15
1898,B2B Sales,Intermediate,2026-03-15
1898,Market Analysis,Intermediate,2026-03-15
1900,PowerBI,Beginner,2026-03-15
1900,Python,Intermediate,2026-03-15
1900,SQL,Intermediate,2026-03-15
1900,Excel,Intermediate,2026-03-15
1900,Git,Intermediate,2026-03-15
1903,Git,Beginner,2026-03-15
1903,Python,Beginner,2026-03-15
1903,AWS,Intermediate,2026-03-15
1903,Excel,Advanced,2026-03-15
1905,SQL,Intermediate,2026-03-15
1905,Python,Advanced,2026-03-15
1905,Deep Learning,Advanced,2026-03-15
1905,Excel,Intermediate,2026-03-15
1907,PowerBI,Advanced,2026-03-15
1907,MLOps,Beginner,2026-03-15
1907,Python,Advanced,2026-03-15
1907,SQL,Intermediate,2026-03-15
1907,AWS,Beginner,2026-03-15
1907,Excel,Advanced,2026-03-15
1907,Git,Beginner,2026-03-15
1908,Account Management,Intermediate,2026-03-15
1908,Negotiation,Intermediate,2026-03-15
1908,AWS,Intermediate,2026-03-15
1908,B2B Sales,Beginner,2026-03-15
1908,Market Analysis,Beginner,2026-03-15
1909,Negotiation,Advanced,2026-03-15
1909,Python,Beginner,2026-03-15
1909,CRM,Intermediate,2026-03-15
1909,B2B Sales,Intermediate,2026-03-15
1909,Communication,Beginner,2026-03-15
1911,PowerBI,Intermediate,2026-03-15
1911,Data Analysis,Intermediate,2026-03-15
1911,AWS,Advanced,2026-03-15
1911,Excel,Beginner,2026-03-15
1911,Git,Advanced,2026-03-15
1912,Account Management,Intermediate,2026-03-15
1912,MLOps,Intermediate,2026-03-15
1912,Negotiation,Beginner,2026-03-15
